siret_txt,siret,société,nom_historique,naf732,secteur,activité_naf_détaillée_(insee),enseigne,année_de_création_de_létablissement,commune,code_commune_insee,epci,effectifs_2024,date_de_mise_à_jour_des_effectifs,segmentation,sport-montagne,sportdomaine,cleantech,sante,santedomaine,energie,energiedomaine,numerique,num_domaine,chimie,chimiedomaine
39252740404670,39252740-04670,EUROMASTER FRANCE,EUROMASTER France siège social 161227B ex 073421K,4531Z,Services aux entreprises,Commerce de gros,,2002,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,223.0,2024-12-31 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
32682006500638,32682006-00638,SOPRA STERIA GROUP,SOPRA STERIA 1/2 ex SOPRA,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2003,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,165.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
'06150086400022,0615008-00022,WINOA,WINOA ex WHEELABRATOR  ALLEVARD,2410Z,Industrie,"Métallurgie, travail des métaux, usinage",,1982,LE CHEYLAS,38100.0,CC Le Grésivaudan,203.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'06250127500150,0625012-00150,AMER SPORTS France,,,,,,,VILLEFONTAINE CEDEX,38096.0,,200.0,2024-02-09 00:00:00,1.0,1.0,Sport,0.0,0.0,,0.0,,0.0,,,
38048476600072,38048476-00072,ROCHE DIAGNOSTICS France --- > vont aller sur Meylan ,,4646Z,Services aux entreprises,Commerce de gros,,,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,93.0,2023-01-01 00:00:00,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
51385265700131,51385265-00131,HARDIS GROUP,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,1984,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,200.0,2024-09-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
42485001400442,42485001-00442,PORTALP FRANCE,PORTALP France,8559B,Services non marchands,Enseignement,,,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,198.0,2024-08-27 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
87848281900025,87848281-00025,SIEMENS ENERGY SAS,,2712Z,Industrie,Matériel électrique,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,166.0,2024-12-31 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Matériel électrique,1.0,Electronique,0.0,
56201677401652,56201677-01652,SIEMENS SAS,SIEMENS TRANSMISSION ET DISTRIBUTION ex VA TECH TRANSMISSION ex SCHNEIDER ELECTRIC HIGH VOLTAGE    B2  ex 2/2 de 119962 Rue Néva Grenoble,2712Z,Industrie,Matériel électrique,,1976,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,141.0,2024-12-31 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Gestion de l'énergie / Matériel électrique,1.0,Electronique,0.0,
42110670900288,42110670-00288,SCHNEIDER ELECTRIC FRANCE,SCHNEIDER ELECTRIC ex 032913E yc 382  531502 jusqu'au 1.1.00,2712Z,Industrie,Matériel électrique,,1974,FONTANIL CORNILLON,38170.0,Grenoble-Alpes-Métropole,188.0,2024-01-01 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Gestion de l'énergie / Matériel électrique,1.0,Electronique,0.0,
75850100100575,75850100-00575,LEGRAND FRANCE,LEGRAND FRANCE 1/2 ex ARNOULD FAE 025425Q,2712Z,Industrie,Matériel électrique,,1969,SAINT MARCELLIN,38416.0,CC Saint-Marcellin Vercors Isère Communauté,185.0,2024-01-01 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Gestion de l'énergie / Matériel électrique,1.0,Electronique,0.0,
35294843400050,35294843-00050,ARAYMOND FRANCE,A.RAYMOND logistique - A RAYMOND,2599B,Industrie,"Métallurgie, travail des métaux, usinage",,2005,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,127.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'05650224800802,0565022-00802,SAMSE,SAMSE,4673A,Services aux entreprises,Commerce de gros,,2003,BREZINS,38058.0,CC Bièvre Isère,181.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
37988279800026,37988279-00026,REYNOLDS AND REYNOLDS,REYNOLDS AND REYNOLDS ex DCS AUTOMOTIVE France 95834ex BONNAUD MAUPU (Groupe),6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,1981,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,175.0,2025-05-14 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
'05850332700015,0585033-00015,STEPAN EUROPE SA,STEPAN EUROPE ex ICV,2041Z,Industrie,Chimie,,1969,VOREPPE,38565.0,CA du Pays Voironnais,174.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,Parachimie
'07150180300028,0715018-00028,GEA - GRENOBLOISE D'ELECTRONIQUE ET D'AUTOMATISMES,GEA Etudes Montages Electroniques - GRENOBLOISE D'ELECTRONIQUE ET D'AUTOMATISME - ex 1111111,3320C,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",GEA,1972,MEYLAN,38229.0,Grenoble-Alpes-Métropole,171.0,2024-10-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Electronique,0.0,
40416594600058,40416594-00058,MOODY S ANALYTICS SAS,FERMAT MOODY'S ANALYTICS,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2002,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,200.0,2023-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
41185192600013,41185192-00013,ZEDEL - PETZL,PETZL = ZEDEL HOLDING siège social (2/4),7740Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,1992,CROLLES,38140.0,CC Le Grésivaudan,170.0,2024-01-01 00:00:00,1.0,1.0,Sport,0.0,0.0,,0.0,,0.0,,0.0,
81977940600100,81977940-00100,ENTERPRISE SERVICES FRANCE SAS,ENTERPRISE SERVICES FRANCE SAS,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2017,EYBENS,38158.0,Grenoble-Alpes-Métropole,84.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
56203662400087,56203662-00087,PONTICELLI FRERES,PONTICELLI  Frères,3320A,Industrie,"Métallurgie, travail des métaux, usinage",,1969,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,168.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52821418200172,52821418-00172,AGIR A DOM ASSISTANCE,AGIR A DOM ASSISTANCE,7729Z,Services aux entreprises,Autres services aux entreprises,,1975,MEYLAN,38229.0,Grenoble-Alpes-Métropole,167.0,2024-01-01 00:00:00,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
44460844210124,44460844-10124,ENEDIS,ENEDIS,3513Z,Energie,"Electricité, gaz, vapeur (production, distribution)",ENEDIS,2007,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,165.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,1.0,Production/distribution,0.0,,0.0,
39936835600024,39936835-00024,PROFESSION SPORT 38,PROFESSION SPORT 38,9312Z,Services marchands à la population,"Activités culturelles, sportives, loisirs",,1995,EYBENS,38158.0,Grenoble-Alpes-Métropole,167.0,2018-01-01 00:00:00,1.0,1.0,Sport,0.0,0.0,,0.0,,0.0,,0.0,
'05750553900379,0575055-00379,VICAT,VICAT PAPETERIES DE VIZILLE,1712Z,Industrie,Bois Papier Carton,PAPETERIES DE VIZILLE,1969,VIZILLE,38562.0,Grenoble-Alpes-Métropole,167.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,
55362010500013,55362010-00013,ETABLISSEMENTS PAUL CHARVET,ETABLISSEMENTS PAUL CHARVET - CHARVET - SOFILAC,2893Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,1969,CHARAVINES,38082.0,CA du Pays Voironnais,166.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38178348900044,38178348-00044,PATURLE ACIERS,paturle aciers ex PATURLE (1) Aciers 033784B,2432Z,Industrie,"Métallurgie, travail des métaux, usinage",,1969,SAINT LAURENT DU PONT,38412.0,CC Coeur de Chartreuse,166.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80923347100063,80923347-00063,WAGA ENERGY,WAGA ENERGY,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2015,MEYLAN,38229.0,Grenoble-Alpes-Métropole,165.0,2024-12-31 00:00:00,2.0,0.0,,1.0,0.0,,1.0,Biomasse / Chaudières bois-granulés,0.0,,0.0,
32868528400049,32868528-00049,BIO LOGIC,BIO-LOGIC  BIO LOGIC - BIOLOGIC,2651B,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,1987,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,164.0,2024-01-01 00:00:00,2.0,0.0,,0.0,1.0,Equipement médical et instrumentation,1.0,Gestion de l'énergie / Matériel électrique,0.0,,0.0,
61203949500637,61203949-00637,THALES AVS FRANCE SAS,THALES AVS France EX THALES ELECTRON DEVICES XRIS ex THOMSON TUBES  ELECTRONIQUES TII,2611Z,Industrie,Composants et cartes électroniques,,1987,MOIRANS,38239.0,CA du Pays Voironnais,141.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
42330242100056,42330242-00056,ARTURIA,ARTURIA,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2000,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,160.0,2024-07-04 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
52500980900019,52500980-00019,BECTON DICKINSON EUROPE HOLDINGS,BECTON DICKINSON EUROPE HOLDINGS,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2010,LE PONT DE CLAIX,38317.0,Grenoble-Alpes-Métropole,160.0,2024-09-19 00:00:00,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
47771197200018,47771197-00018,UNITY SEMICONDUCTOR,UNITY SEMICONDUCTOR - UNITYSC ex ALTATECH SEMICONDUCTOR,2899B,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2005,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,160.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
34004392600179,34004392-00179,40 - 30,40 - 30 (RAG Stiftung),3320C,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",40 30,1988,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,42.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
'05850110700039,0585011-00039,COTHERM,COTHERM,2611Z,Industrie,Composants et cartes électroniques,,1969,VINAY,38559.0,CC Saint-Marcellin Vercors Isère Communauté,158.0,2024-01-01 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Matériel électrique,1.0,Electronique,0.0,
31062326900027,31062326-00027,BOURBON AUTOMOTIVE PLASTICS SAINT MARCELLIN - BOURBON AP SAINT MARCELLIN,BOURBON AUTOMOTIVE PLASTICS ex UNIDECOR 029836K+212156J (St Marcellin),2932Z,Industrie,Equipement automobile et matériel de transport,,1969,CHATTE,38095.0,CC Saint-Marcellin Vercors Isère Communauté,158.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50071728500018,50071728-00018,REGIE REMONTEES MECANIQUES CHAMROUSSE,REGIE REMONTEES MECANIQUES CHAM 219371B ex AMENAGEMENT DE CHAMROUSSE TRANSMONTAGNE LJ 025309P,4939C,Services marchands à la population,Transport de voyageurs,,1969,CHAMROUSSE,38567.0,CC Le Grésivaudan,157.0,2024-01-01 00:00:00,1.0,1.0,Montagne,0.0,0.0,,0.0,,0.0,,0.0,
79448480800058,794484808-00058,NANOXPLORE (activité ASIC de l'ex Dolphin Design),Dolphin design (activité ASIC),4652Z,,,,2025,MEYLAN,38229.0,Grenoble-Alpes-Métropole,,2025-06-26 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
84162074300036,84162074-00036,DOLPHIN SEMICONDUCTEUR --- > ex DOLPHIN DESIGN avec  le rachat de Joint Capital (26M€),Dolphin design (activité IP de signaux mixtes pour l’industrie du semiconducteur.),4651Z,Services aux entreprises,Commerce de gros,,1985,MEYLAN,38229.0,Grenoble-Alpes-Métropole,145.0,2025-06-26 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
40427147000761,40427147-00761,EXPLEO France,ASSYSTEM France ex ASSYSTEM ETUDES  OK 150299Y,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2003,GIERES,38179.0,Grenoble-Alpes-Métropole,153.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34503941600713,34503941-00713,ORANGE BUSINESS SERVICES,ORANGE BUSINESS SERVICES ex BUSINESS ET DECISION INTERACTIVE EOLAS ex EOLAS,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",EOLAS,1992,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,185.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
'07050301600035,0705030-00035,SOCAMEL TECHNOLOGIES,SOCAMEL TECHNOLOGIES ex SOCAMEL RESCASET,2893Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,1969,RENAGE,38332.0,CC de Bièvre Est,151.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50965317600024,50965317-00024,EATON INDUSTRIES FRANCE SAS,EATON INDUSTRIES France -  EATON POWER QUALITY,4652Z,Services aux entreprises,Commerce de gros,,2008,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,160.0,2024-12-31 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Gestion de l'énergie / Matériel électrique,1.0,Electronique,0.0,
47945381300012,47945381-00012,ETOILE DU VERCORS,L'ETOILE du VERCORS  027503Z - FROMAGERIES DU VERCORS,1051C,Industrie,Industries agroalimentaires,,1969,SAINT JUST DE CLAIX,38409.0,CC Saint-Marcellin Vercors Isère Communauté,150.0,2024-09-15 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42116796600074,42116796-00074,AIR LIQUIDE ELECTRONICS SYSTEMS,AIR LIQUIDE ELECTRONIC SYSTEMS ALES ex  LABEILLE,3320C,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",ALES,1973,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,153.0,2024-12-31 00:00:00,2.0,0.0,,0.0,0.0,,1.0,Hydrogène / Pile à combustible / Batteries,1.0,Microélectronique & Nanotechnologies,0.0,
45283066400036,45283066-00036,HRS Hydrogen-refueling-solutions,TSM,3320A,Industrie,"Métallurgie, travail des métaux, usinage",,2004,CHAMP SUR DRAC,38071.0,Grenoble-Alpes-Métropole,150.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,1.0,Hydrogène / Pile à combustible / Batteries,0.0,,0.0,
43439899600018,43439899-00018,CATERPILLAR COMMERCIAL SERVICES,CATERPILLAR COMMERCIAL SERVICE  (2/3) voir Cater 295D (150 en oct 2010),8299Z,Services aux entreprises,Autres services aux entreprises,,2002,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,148.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
40013503400058,40013503-00058,TISSAGES PERRIN EUGÈNE ET FILS,TISSAGES PERRIN EUGÈNE ET FILS 050068B+ 025550B(<10) (741J)  EX  472654+5606,1320Z,Industrie,Textile,,1969,GRAND LEMPS (LE ),38182.0,CC de Bièvre Est,148.0,2023-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
35294843400076,35294843-00076,ARAYMOND FRANCE,,2932Z,Industrie,Equipement automobile et matériel de transport,,,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,147.0,2023-07-11 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
55204695505042,55204695-05042,ENGIE ENERGIE SERVICES,GDF SUEZ ENERGIE SERVICES,3530Z,Energie,"Electricité, gaz, vapeur (production, distribution)",ENGIE COFELY,2016,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,146.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,1.0,Production/distribution,0.0,,0.0,
34004392600088,34004392-00088,40 - 30,40 - 30 (RAG Stiftung),3320C,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2004,BERNIN,38039.0,CC Le Grésivaudan,35.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
31213869600017,31213869-00017,ACIERIES ET LAMINOIRS DE RIVES,ACIERIES ET LAMINOIRS DE RIVES,2410Z,Industrie,"Métallurgie, travail des métaux, usinage",ALR,1969,RIVES,38337.0,CA du Pays Voironnais,144.0,2023-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53542053300155,53542053-00155,CERP RHIN RHONE MEDITERRANNEE,CERP RHIN RHONE,4646Z,Services aux entreprises,Commerce de gros,,1969,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,62.0,2024-12-31 00:00:00,1.0,0.0,,0.0,1.0,Ingénierie et services,0.0,,0.0,,0.0,
44529917500015,44529917-00015,DAUPHINOISE THOMSON SAS,DAUPHINOISE THOMSON ex DURA AUTOMOTIVE SYSTEMS 072766Y ex 31674,2651B,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,1971,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,113.0,2024-12-31 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
31439769600217,31439769-00217,HUTCHINSON SNC,HUTCHINSON MAPAFIT FIT Profilés,2219Z,Industrie,Produits en caoutchouc et plastique,DPT FIT PROFILES,1969,MOIRANS,38239.0,CA du Pays Voironnais,143.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34503941600028,34503941-00028,ORANGE BUSINESS SERVICES,NETWORK RELATED SERVICES  siège social  ex SILICOMP ORANGE BUSINESS SERVICES ex SILICOMP GROUPE,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,1989,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,114.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
77559508500041,77559508-00041,SMG,SOCIETE METALLURGIQUE DE GRENOBLE SMG PROLIANS,4674A,Services aux entreprises,Commerce de gros,SMG PROLIANS,1969,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,140.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
33350268000098,33350268-00098,LABORATOIRES DERMATOLOGIQ URIAGE,LABORATOIRES DERMATOLOGIQUES D'URIAGE,2110Z,Industrie,Pharmacie,,2010,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,141.0,2024-12-31 00:00:00,1.0,0.0,,0.0,1.0,,0.0,,0.0,,1.0,
32288270500062,32288270-00062,METROLOGIC GROUP,METROLOGIC,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,1983,MONTBONNOT-SAINT-MARTIN,38229.0,CC Le Grésivaudan,139.0,2023-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
45166480900071,45166480-00071,KAYENTIS,KAYENTIS,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2004,MEYLAN,38229.0,Grenoble-Alpes-Métropole,137.0,2024-12-31 00:00:00,2.0,0.0,,0.0,1.0,Ingénierie et services,0.0,,1.0,Informatique & Logiciels,0.0,
'06050014700081,0605001-00081,ETS RICHARD PONTVERT ET CIE (Paraboot),RICHARD PONTVERT (PARABOOT),1520Z,Industrie,Habillement et chaussure,PARABOOT / PARACHOC / GALIBIER,1969,SAINT JEAN DE MOIRANS,38400.0,CA du Pays Voironnais,137.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'07050127500021,0705012-00021,STRYKER - TORNIER 2/6,WRIGHT EX TORNIER 212074V + 242162Z ex TORNIER BIOTECHNIC 041645W ex 731Z,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,1992,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,137.0,2020-06-01 00:00:00,1.0,0.0,,0.0,1.0,Systèmes implantables & prothèses,0.0,,0.0,,0.0,
50962879800027,50962879-00027,AMCOR FLEXIBLES PACKAGING FRANCE SAS,AMCOR FLEXIBLES PACKAGING FRANCE SAS ex 058186A ex RIO TINTO ALCAN PACKAGING FLEXIBLE ex ALCAN PACKAGING ex PECHINEY EMBALLAGE FLEXIBLE ex SCAL GP ex Ets Coquillard,2592Z,Industrie,"Métallurgie, travail des métaux, usinage",,1992,FROGES,38175.0,CC Le Grésivaudan,136.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
64200517700232,64200517-00232,FERROGLOBE FRANCE,FERROPEM ex INVENSIL (FERROATLANTICA ex ALCAN) ex PECHINEY Electrometallurgie PEM 2844 ex 695637 075213H,2410Z,Industrie,"Métallurgie, travail des métaux, usinage",,1969,LIVET ET GAVET,38212.0,CC de l'Oisans,136.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,1.0,Photovotaique,0.0,,0.0,
'06150227400014,0615022-00014,ALLIMAND,ALLIMAND,2895Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",ASA,1969,RIVES SUR FURE,38337.0,CA du Pays Voironnais,135.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45395874600043,45395874-00043,3D,,4941A,Services aux entreprises,Transport de marchandises,,2016,FONTAINE,38169.0,Grenoble-Alpes-Métropole,134.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
40034750600026,40034750-00026,ALPAGEL GRENOBLE,ALPAGEL ex ROM ex MIKO 28045,4639A,Services aux entreprises,Commerce de gros,RELAIS D'OR MIKO,1989,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,133.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
35130998400018,35130998-00018,OBIOU SOCIETE D'ELECTRONIQUE,OBIOU SOCIETE D ELECTRONIQUE - OSE - Scop Electronique,2612Z,Industrie,Composants et cartes électroniques,OSE,1987,CORPS,38128.0,CC de la Matheysine,133.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Electronique,0.0,
'06650200600019,0665020-00019,SAS GROUPE CLINIQUE DE CHARTREUSE,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,131.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
77559481500018,77559481-00018,CENTRE TECHNIQUE DU PAPIER CTP,CENTRE TECHNIQUE DU PAPIER - CTP,7219Z,Services aux entreprises,Recherche-développement,,1969,GIERES,38179.0,Grenoble-Alpes-Métropole,130.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48840482300194,48840482-00194,HIQ CONSULTING,HIQ CONSULTING AGAP2,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2015,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,130.0,2022-05-20 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
32875127600085,32875127-00085,SIEMENS ELECTRONIC DESIGN AUTOMATION,,5829A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2020,MEYLAN,38249.0,Grenoble-Alpes-Métropole,191.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
39931561300550,39931561-00550,METRO FRANCE,METRO CASH ET CARRY FRANCE  310751,4639B,Services aux entreprises,Commerce de gros,,1992,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,129.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44415647500014,44415647-00014,PACAPROD,EUREK'ART PACAPROD ex HERLITZ CARTERIE ANDRE 221414,4649Z,Services aux entreprises,Commerce de gros,,1991,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,129.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
43353619000088,43353619-00088,ACAF,ACAF ASCENSEURS 070800L,2822Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2001,EYBENS,38158.0,Grenoble-Alpes-Métropole,128.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
77559596000052,77559596-00052,SATA ALPES D'HUEZ,SATA ALPES d'HUEZ,4939C,Services marchands à la population,Transport de voyageurs,,1969,HUEZ,38191.0,CC de l'Oisans,210.0,2024-12-31 00:00:00,1.0,1.0,Montagne,0.0,0.0,,0.0,,0.0,,0.0,
50762055700045,50762055-00045,KALRAY,KALRAY,2611Z,Industrie,Composants et cartes électroniques,,2008,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,126.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
83037799000031,83037799-00031,NAVER FRANCE,XEROX RESEARCH CENTRE EUROPE - XRCE,7219Z,Services aux entreprises,Recherche-développement,NAVER LABS EUROPE,1994,MEYLAN,38229.0,Grenoble-Alpes-Métropole,125.0,2024-09-16 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
'05850413500029,0585041-00029,STE EQUIP DE VILLARD&CORRENCON,EQUIPEMENT DE VILLARD DE LANS,4939C,Services marchands à la population,Transport de voyageurs,,1969,VILLARD DE LANS,38548.0,CC du Massif du Vercors,124.0,2024-01-01 00:00:00,1.0,1.0,Montagne,0.0,0.0,,0.0,,0.0,,0.0,
77573383500851,77573383-00851,M.A.J.,ELIS ALPES EX MAJ ex GENERALE DE LOCATION ELIS BLANCHISSER.  230960,7729Z,Services aux entreprises,Autres services aux entreprises,ELIS ALPES,1969,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,122.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79328801000101,79328801-00101,VISEO,OBJET DIRECT - Groupe VISEO,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2000,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,130.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
